102;ebd59363f0e0c4fd8d56f1996199bbf903912a92;Merge branch 'build-integrated-cli-dev' into build-integrated-cli;1.0;312.0;243.0;555.0
103;e3a3693b5003a3fb23fb9973062c4652e662654c;Merge branch 'main' into tyriar/measure_latency;1.0;32274.0;11912.0;44186.0
104;96e197d50f38880aa0f08bfbff7eba1032b9631a;Merge pull request #163017 from microsoft/tyriar/162996;1.0;0.0;1.0;1.0
105;fdc585c5393ddc928ec428c125eb98e612c28b15;Merge pull request #163016 from microsoft/tyriar/revert_open_change;1.0;6.0;7.0;13.0
106;fe5f7484d98af2dc2bc89ed0018930fbb8535f0f;Merge pull request #163015 from microsoft/tyriar/for_const;1.0;3.0;1.0;4.0
107;7f4ac698ce84c51bec0c12e7c413eb33317e4fa6;Merge pull request #162984 from microsoft/tyriar/162456;1.0;38.0;16.0;54.0
108;bf9ebd7c2aab0f9fbb4a983330f56505806e749c;Merge pull request #162971 from microsoft/tyriar/159907;1.0;1.0;0.0;1.0
109;42b51809ad32d6e3fe14d181d139c216ac0e94d0;Merge pull request #162967 from microsoft/tyriar/162769;1.0;17.0;4.0;21.0
110;cc8aa2176007091ad9ecffa8148b372157c40fb7;Merge pull request #162982 from microsoft/tyriar/162973;1.0;77.0;75.0;152.0
111;b100526fb90cd0fe40cdeaa63f26b4afe9188400;Merge pull request #162986 from microsoft/tyriar/158218;1.0;5.0;1.0;6.0
112;50eb313bc62ec5a4d3ce752cee12f823a9aca9f0;Merge pull request #162993 from microsoft/tyriar/158920;1.0;53.0;0.0;53.0
113;ee19fe06f1e3f75bc90107b26a1dadbf0afab04a;Merge pull request #158650 from gjsjohnmurray/fix-53262;1.0;74.0;14.0;88.0
114;55be96c19984c3aeb17b91f9ec22a1cb175aeeb1;Merge pull request #162855 from microsoft/tyriar/xterm2;1.0;70.0;70.0;140.0
115;8636541385743e44f861c46e9dfda74de76e8179;Merge pull request #154546 from jeanp413/jp/fix-152785-2;1.0;13.0;5.0;18.0
116;82eabca3768c8214bfeb0104ed4997058a8f7448;Merge pull request #162852 from microsoft/tyriar/162840;1.0;32.0;0.0;32.0
117;1edf758ddb0c7f28b291d3e086f3eb8c017e04cb;Merge pull request #158091 from CyrilOtheninGirard/exit-code-is-not-restored-when-PROMPT_COMMAND-is-an-array;1.0;5.0;10.0;15.0
118;8bb295af55c4af17110ff011371404730bff31a8;Merge pull request #162850 from microsoft/tyriar/1628841;1.0;14.0;5.0;19.0
119;f627e84b76bb154aef5468c4a51bda33bb83c4e0;Merge branch 'main' into exit-code-is-not-restored-when-PROMPT_COMMAND-is-an-array;1.0;3231.0;2385.0;5616.0
120;dc1a19e9dc3816215063af1fa9cc2745e986e0c9;Merge pull request #159318 from jacekkopecky/check-before-asking-to-save-all;1.0;1.0;1.0;2.0
121;a236bed77998b6e6026813a9dd7d45d7a6f680dc;Merge pull request #162752 from amunger/IWCategory;1.0;10.0;10.0;20.0
122;6557095aeea4d4a55bec84887702ee87d5912854;Merge pull request #162741 from microsoft/tyriar/162713;1.0;40.0;47.0;87.0
123;78a1e9bb6febed50992a57c18d5512f75fbbb839;Merge pull request #162734 from microsoft/joh/querulous-beaver;1.0;32.0;3.0;35.0
124;bed577a0e32c4ee40619f4857229971013333a16;Merge pull request #162721 from microsoft/joh/youngest-fly;1.0;336.0;321.0;657.0
125;191d3bd861b53a66e1a595567476e5f9642056b4;Merge branch 'main' into joh/youngest-fly;1.0;20.0;39.0;59.0
126;5ed3362f33e5ea1d1abc92fb7bb70cbc8fbaeb3e;Merge pull request #162715 from microsoft/joh/relative-dragonfly;1.0;13.0;36.0;49.0
127;b3906e51ade3ec7cae78901f1030c74439368ba9;Merge pull request #162619 from microsoft/161599;1.0;217.0;182.0;399.0
128;f6958a9aa91512e7ced4215f3e92ab827a529765;Merge pull request #162689 from microsoft/dev/joyceerhl/modest-leopard;1.0;33.0;20.0;53.0
129;9cfb4f14d1cd4abaca8184dacdc4e59f3974ba43;Merge pull request #162665 from gjsjohnmurray/fix-162663;1.0;2.0;2.0;4.0
130;bc91f8f9ab30ae93dcf830d83794af78eb7a375e;Merge pull request #162607 from microsoft/tyriar/161538;1.0;68.0;3.0;71.0
131;db857466a96bf125c5a343ec62be65c3482a16a5;Merge pull request #162674 from microsoft/joh/sticky-context;1.0;25.0;3.0;28.0
132;45ef7df74c72324ab11dfd60d7d6dfc540657d2a;Merge pull request #162655 from microsoft/joh/big-sparrow;1.0;106.0;93.0;199.0
133;188c6575dd1a89c66a9260e2987004e207fa05ff;Merge pull request #162430 from marrej/correct-response-for-apply-edit;1.0;6.0;4.0;10.0
134;62600baa47339a8f9e3458e280ae85d0920edb29;Merge branch 'main' into correct-response-for-apply-edit;1.0;327.0;327.0;654.0
135;8c01fe292a9c36136722621fe66b9f0d2cc93fa9;Merge branch 'main' into correct-response-for-apply-edit;1.0;1191.0;605.0;1796.0
136;2a07191997b27d7f28b83de7099bf46e70f5f24c;Merge pull request #162604 from microsoft/joh/profound-swan;1.0;31.0;32.0;63.0
137;33c1e15acef0c33bf4c7e789de0ba600a530f541;Merge branch 'main' into exit-code-is-not-restored-when-PROMPT_COMMAND-is-an-array;1.0;43511.0;18856.0;62367.0
138;3eb08720f47a8979cd8b5ecd6e2302ebbcda1646;Merge pull request #162491 from microsoft/joh/contextmenu-menu;1.0;166.0;184.0;350.0
139;71e1ce19358fa1e6d1ec792ad3a32d36b5cfe037;Enables experimental diff algorithm for merge editor. (#162559);1.0;1.0;1.0;2.0
140;d85e7ef688dfc99bec608c8e81f8a4bf51650e47;Merge pull request #162418 from microsoft/ben/popular-meadowlark;1.0;4.0;2.0;6.0
141;d89a82ca2f8bb4d41def89e1c4c4cb852baac654;Merge pull request #156755 from pingren/fix/macos-lookup;1.0;9.0;0.0;9.0
142;c6313652fb44afc3f6e524daf609bb23958b869e;Merge pull request #162444 from microsoft/hediet/classic-cheetah;1.0;9.0;0.0;9.0
143;029ed84d6dc1cebcb7ae9ac36f24b8785a188a07;Merge pull request #162423 from microsoft/aeschli/162332;1.0;8.0;0.0;8.0
144;2135a9d3c7a68bf5429f30d8caee8f25266ab12e;Merge pull request #162356 from microsoft/hediet/motionless-lizard;1.0;15.0;11.0;26.0
145;a17bc4853ed5ef6922667a8b0e320d8adfdff7e8;Accept merge with conflicts dialog (fix #162296);1.0;4.0;2.0;6.0
146;98a77dca4fc2b2ecbd11637da8abe8588f0b1c15;Merge pull request #162327 from microsoft/tyriar/162070_2;1.0;49.0;38.0;87.0
147;46afa5b1080944f9e06557930367d8b5475e6453;"Fixes #162043 by renaming ""Accept Merge"" to ""Complete Merge"" (#162361)";1.0;7.0;7.0;14.0
148;43d851d1b0fcd99c2944432ce91ecb47c21c8b11;Fixes #162028 by improving merge editor tooltips;1.0;15.0;11.0;26.0
149;7ee9be647924a5fe0bb15882d3b4db071b7898d4;Merge branch 'main' into tyriar/162070_2;1.0;472.0;386.0;858.0
150;2df70ee36682d9eaa3124990d13f0af93d0294b7;Fixes #162042 by removing CodeLens icons from merge editor actions (#162345);1.0;7.0;7.0;14.0
151;de91b7378bf4c7d2e33c45d3abc1947121ed1156;Merge pull request #162343 from microsoft/hediet/chief-muskox;1.0;4.0;2.0;6.0
152;a2fe848791fb61cb1fb41baa8f0bf2a7f60266d0;set `git.mergeChanges` context key for all repos;1.0;16.0;4.0;20.0
153;6cba93633dfc2e1cbc71e5f948b0e80e79e99279;Merge pull request #162318 from microsoft/hediet/amused-whale;1.0;2.0;85.0;87.0
154;236adc221bb31701db4c2a36ffed544653b26311;Merge pull request #162268 from microsoft/tyriar/update_xterm3;1.0;27.0;27.0;54.0
155;ae526a1a3c239d545579b2ecb80885abbd82c782;Merge pull request #162203 from microsoft/tyriar/162070_2;1.0;14.0;2.0;16.0
156;c3b0ab350461c2e005b993d44d5c4f6c0faf2bf9;Merge pull request #162178 from microsoft/tyriar/162175;1.0;1.0;1.0;2.0
157;dfca1cc002645237a5a59b348bdd558e1cef9d19;Merge pull request #162150 from microsoft/hediet/additional-shark;1.0;1.0;1.0;2.0
158;e59d1e21887d2c5f96e542e9ccc0bf1273f5593e;Merge pull request #162167 from microsoft/aiday/issue160271;1.0;5.0;4.0;9.0
159;3393acc59f668031c761ea61df9e7c89eb9795a0;Merge pull request #162146 from microsoft/aiday/issue160627;1.0;1.0;0.0;1.0
160;835d39cfac9ede6c7c90678c8d6c3d4d0171ed6d;Merge pull request #162106 from microsoft/dev/joyceerhl/written-condor;1.0;31.0;7.0;38.0
161;63abb75d2d74a52a6c282950935d3e02942b7c51;Merge pull request #162072 from microsoft/tyriar/161775;1.0;5.0;7.0;12.0
162;5c35efe9e5c2a322bb9260e33f3fba691d1dfee1;Merge pull request #161989 from microsoft/tyriar/160914_2;1.0;3.0;1.0;4.0
163;c0f5b323b390a9713261efb46da334baabb5e5a6;Merge pull request #162075 from microsoft/tyriar/wording;1.0;2.0;2.0;4.0
164;2c68fb36ea49579f4a1bde3ff8aad86d69984ea7;Merge pull request #162079 from microsoft/tyriar/162078;1.0;1.0;0.0;1.0
165;6cf761e5a524704578dc3d2cef2c13152cecfb16;Merge pull request #162058 from microsoft/tyriar/xterm_update3;1.0;27.0;27.0;54.0
166;42a198b98b279460e1c11310759c4fb34d6be2ab;Merge pull request #160385 from thernstig/patch-1;1.0;1.0;1.0;2.0
167;e85c48f4bdcbb9ee3073091f7729a2fe962feaa1;Merge branch 'main' into fix-53262;1.0;18306.0;2444.0;20750.0
168;9e0e4a2d1f6a65686804a982fde350cc3de2e216;Merge pull request #161841 from microsoft/tyriar/160109;1.0;4.0;0.0;4.0
169;6e0841243ff0cb50ec41512f42194ed0ac98713d;Merge editor improvements (#161837);1.0;48.0;35.0;83.0
170;3c9903f9a7d68079b4d261020275955405b22234;Merge pull request #161836 from microsoft/alexd/pr-159226;1.0;39.0;11.0;50.0
171;313203ed4ebb3be6e3aa0b5f0ff7336cdb0cedd3;Merge remote-tracking branch 'origin/main' into pr/matthewjamesadam/159226;1.0;21344.0;3926.0;25270.0
172;0110cae57644df491b5fcf58926c77c4e6c9e177;Merge pull request #161825 from microsoft/tyriar/any_command;1.0;1.0;1.0;2.0
173;c3b5a740bf498633f352d9001626aafe7241d9bf;Merge pull request #161642 from jsjoeio/jsjoeio/fix-log-level;1.0;1.0;1.0;2.0
174;34d8743176b9cd7e0b7a747f171249f17d2f2cf0;Improves merge editor code-lens (#161830);1.0;697.0;529.0;1226.0
175;04bb72a2ada2ad092b0de889339e066a8ff2393d;Merge remote-tracking branch 'origin/main' into tyriar/any_command;1.0;117.0;113.0;230.0
176;9c618ec843c6a16f8fcebbb2081670f71a0ea1ac;Merge pull request #161783 from microsoft/tyriar/159182;1.0;49.0;61.0;110.0
177;60a3df4537ca8f359f74c9216616089f2cb45563;Merge pull request #161705 from microsoft/sandy081/arrogant-starfish;1.0;54.0;30.0;84.0
178;081133f8e75828d39ae5018fc4500b3ff767fcfa;Merge branch 'main' into build-integrated-cli;1.0;2075.0;792.0;2867.0
179;8cd272dced0194092ae7041e50ffb98dbba4bfa1;Merge branch 'main' into tyriar/159182;1.0;833.0;200.0;1033.0
180;1723a56b2728df4160e064bb3ad76f8827e865bd;Merge pull request #160909 from CKeilbar/bugfix-terminal-prefix;1.0;2.0;5.0;7.0
181;e7cfaa6ecdc94c992d747ab1fda1d0d56d9241b4;Merge pull request #161779 from microsoft/tyriar/161758;1.0;45.0;7.0;52.0
182;651237934e3fe95abaee6f33a8a3c0f2c3ce6499;Merge pull request #161769 from microsoft/tyriar/xterm_update2;1.0;51.0;51.0;102.0
183;4ea1072af4e809bbaba8205912acb2cc5f668efc;Merge pull request #161766 from microsoft/tyriar/161700;1.0;1.0;1.0;2.0
184;ca2a1803b1728926c428f1e5e2b68c84e15d83a6;Merge pull request #161621 from microsoft/joh/renderer-auto-profile;1.0;475.0;3.0;478.0
185;b1418e976afdf34c7fc964f8e2fcec986495a915;Merge pull request #161703 from microsoft/hediet/intensive-bee;1.0;50.0;6.0;56.0
186;eeaee503e902cd9cd202f071b8b635e923e24366;Merge pull request #161635 from microsoft/rebornix/grotesque-cat;1.0;334.0;17.0;351.0
187;f0f4c8782190861ce7ad536eecca45edca7d2ac7;Merge pull request #161556 from microsoft/sandy081/intense-wallaby;1.0;18.0;15.0;33.0
188;c01c638a31a38b6c053b1b137470fb4b28620a32;Merge pull request #161639 from microsoft/tyriar/2_terminals;1.0;37.0;30.0;67.0
189;665eb030a656230e82c052ccc7fc6b3e8c540ef5;Merge remote-tracking branch 'origin/main' into build-integrated-cli;1.0;8207.0;3797.0;12004.0
190;a00ab7d33c7bb138e41885fe228bd28568fad720;Merge remote-tracking branch 'origin/main' into tyriar/2_terminals;1.0;29.0;20.0;49.0
191;af23c12208d5107011a774c6d11950491eabdb90;Merge pull request #161592 from microsoft/tyriar/fix_eslint;1.0;0.0;1.0;1.0
